Lb,growth_rate,condition
1429.6434775544608,70.25648629800253,glycerol
1473.9941044904258,89.69934706069627,glycerol
1390.6416947176722,85.82533302313088,glycerol
1423.1200199030209,82.22694881075392,glycerol
1570.7900956448261,77.3513928287356,glycerol
1941.6244455528904,126.9191232646098,glycerol
2205.8550176503913,100.13056109279128,glycerol
1938.8040196773657,107.50619127542612,glycerol
1756.4342294082057,97.18222967926988,glycerol
1532.532961345094,81.57581973485102,glycerol
1365.11949316639,74.58843298912937,glycerol
1611.1986699484648,56.42321122848469,glycerol
2238.8143501598374,129.4172385428078,glycerol
1392.7965188400199,136.0575876568998,glycerol
1350.5640400049128,114.7022499933735,glycerol
1389.6779483531295,103.09016595151738,glycerol
1491.1797779386695,78.91278816178198,glycerol
1449.2418860380142,65.12706508889326,glycerol
2557.961519249594,129.66485516126414,glycerol
1513.7220974445522,99.17975239564304,glycerol
1457.4421283721326,100.36424396686208,glycerol
1257.6735785115898,82.83392958374489,glycerol
2878.8477615707634,100.9872701320901,glycerol
1826.1588533230188,74.52602563965021,glycerol
1580.4503762731968,89.05047441621079,glycerol
1613.5437133223,77.49656261109676,glycerol
1512.5688415288957,83.24394799304069,glycerol
1490.311564644358,78.91387686502273,glycerol
3021.5428902983786,123.01495818014952,glycerol
2133.9736880021874,91.64620856606858,glycerol
3187.067876193903,165.7761671003649,glycerol
1867.0408040430104,87.29814240338702,glycerol
1859.2411877687284,72.67620755610082,glycerol
1464.1580815277289,72.14270019239294,glycerol
1587.0605010581976,72.35855666200182,glycerol
1650.2065355415114,68.3839466686847,glycerol
1515.8273968925141,102.7624431278295,glycerol
1565.5223367020537,89.84239826572743,glycerol
1431.7952238312828,76.95767555548998,glycerol
1716.4020296482745,71.40895634739636,glycerol
1800.3918021795437,69.63291385863432,glycerol
1406.4037588509623,78.17043775789988,glycerol
1457.6907811951858,90.96402163395032,glycerol
1787.4592160453362,132.2639567316901,glycerol
1639.204172151754,138.02784040856122,glycerol
1534.8033503031202,84.63533345570964,glycerol
1809.3542544534348,85.37197395234864,glycerol
1908.2739938082632,117.30827875781952,glycerol
1574.4652125122288,91.27415083600474,glycerol
1888.118238098123,88.15624941803536,glycerol
2022.2942511995896,89.19460405906456,glycerol
1690.3884838596214,91.81353609400875,glycerol
1428.8711971918171,85.25779057053623,glycerol
1802.2720425959255,83.60321279337188,glycerol
1495.9772235203975,106.69476543983107,glycerol
1952.3281227839968,97.45244957097414,glycerol
1693.2108110761617,89.91444058085428,glycerol
1608.5525252928503,90.86037820511808,glycerol
1493.4081260221096,64.01483048074942,glycerol
1356.8791261771555,94.14279675127774,glycerol
1502.442513091701,91.344024612127,glycerol
1625.675381526574,123.63972817688044,glycerol
1579.4842467921785,102.85024125136869,glycerol
1567.5318424316038,94.95237337326944,glycerol
1677.2968066112867,82.75409938356214,glycerol
1593.6565329111213,86.98874840111228,glycerol
1513.8262992935913,73.54362904532744,glycerol
1828.405226862847,112.16057392393704,glycerol
1696.1175562925027,96.27477445463909,glycerol
1900.2747029792336,174.78014568207394,glycerol
1611.7665673705296,116.0474565849654,glycerol
1661.257132987008,70.25276381597898,glycerol
2096.6962284870724,85.99774540309735,glycerol
2179.097876273254,87.18785892875681,glycerol
1812.0431593819578,82.5235400801293,glycerol
1637.8784532912791,79.06377523796002,glycerol
1682.5293469979501,133.14110066985407,glycerol
1476.330446734587,124.038585678446,glycerol
1597.8400559939396,74.72211256477058,glycerol
1825.1179580269277,94.03855429746277,glycerol
1777.0156193612277,86.68743383782494,glycerol
1611.708035103574,123.53588740924474,glycerol
1602.524661567993,104.44717107461732,glycerol
1952.7361129536,84.2658005580891,glycerol
2047.4561926100644,152.39853464140108,glycerol
1701.6431250141316,83.54279255781476,glycerol
1717.960037081349,87.6557540182272,glycerol
1507.116007619505,108.17013420898624,glycerol
1721.3341253959727,92.49552483893504,glycerol
1642.620599762203,78.4406238850034,glycerol
1794.100619379537,124.631417451424,glycerol
1646.6230698637596,105.6703487714012,glycerol
1414.9474535814934,97.08815705676813,glycerol
1316.456045711756,87.9346123132061,glycerol
2133.06924266967,140.6724006323026,glycerol
1708.1952740387676,100.9792219695369,glycerol
1702.8168423736283,72.4370531984226,glycerol
1874.3379921557516,72.43929414923203,glycerol
1842.651737154669,62.39297299665171,glycerol
1789.1705665917657,91.82675291693576,glycerol
1830.9681724244915,73.36642020169091,glycerol
2020.8854213942154,229.00359650929607,glycerol
1581.0269665525432,123.227850578347,glycerol
1689.62013763786,78.11516104456658,glycerol
1510.0517870510034,78.60151835395246,glycerol
1446.1113551336325,72.93465577072557,glycerol
1400.5381392341549,93.51327163290637,glycerol
1432.4891096880126,98.48889886491796,glycerol
1486.3983504109024,83.2909208518727,glycerol
1491.5813322114705,80.95522063960993,glycerol
1746.0853043209372,91.52732086813684,glycerol
1648.23320394362,71.04611535899302,glycerol
1703.3020066742731,79.13738611376593,glycerol
1680.594677577128,56.29069812199655,glycerol
2822.766264827847,124.33924065251516,glycerol
2358.4687226591163,104.86190653833488,glycerol
1750.231220319491,80.99776814406451,glycerol
1568.3397964787355,75.22506187060813,glycerol
1678.878959739958,81.77014038241862,glycerol
1691.3788522190175,93.76636394273451,glycerol
2472.5885419421707,100.096100166439,glycerol
1739.9175306211741,88.47152280938683,glycerol
1496.0344988078136,91.24612665128652,glycerol
2369.4644815254114,108.83119116152965,glycerol
1828.205410891161,99.70563892729578,glycerol
1435.7830959800838,89.12167055806628,glycerol
1538.0115932574408,85.05440248340231,glycerol
2067.5637184775615,115.09170203041212,glycerol
1561.9792835805597,131.89866875968417,glycerol
1583.4343989436366,91.43801236026177,glycerol
1658.4917123483829,94.20285954534232,glycerol
1553.3081441558559,73.74575386986697,glycerol
2054.158578982755,134.13073058251635,glycerol
1826.8760770074216,97.55498833523012,glycerol
1510.903404466466,85.05859755886755,glycerol
1470.773304736826,70.61814290423612,glycerol
1588.037373914149,108.37608676312948,glycerol
1465.5999440546316,110.1271551281482,glycerol
1620.4216849279128,95.3922354347917,glycerol
1501.4898540854415,89.50239696532843,glycerol
1999.873528387646,155.9699188487068,glycerol
1411.7109474168763,99.92580468015164,glycerol
1574.4225152644399,68.4726806118293,glycerol
1649.135812111031,76.25115463023343,glycerol
1744.661689088032,73.65741543995206,glycerol
1521.671036350445,154.9849558654289,glycerol
1562.4010543126958,140.18358682813238,glycerol
1921.5822996399656,134.7002099806051,glycerol
1532.6482683973877,109.9487543154847,glycerol
1821.5925235256007,85.62954679492556,glycerol
1545.7944447062553,57.25264842158394,glycerol
1586.116719901475,83.2427013334248,glycerol
1521.2888170457777,79.45194467999437,glycerol
2386.8116198821076,124.43428172629513,glycerol
1737.3369339918333,95.14471159742986,glycerol
1608.4208186112874,77.43303186330218,glycerol
1469.6283422789118,80.15821033012188,glycerol
2022.7914148469313,132.12822777384142,glycerol
1559.1314233224857,95.0824115576744,glycerol
1527.1758803562464,105.08455803978516,glycerol
1455.0105990723805,88.48575513703665,glycerol
1846.1733076527391,92.76366661241732,glycerol
1654.476688427814,91.65628557295892,glycerol
1891.7639331265912,75.11835070753585,glycerol
2729.8559498605227,343.56305887489214,glycerol
1898.8663423404168,153.3754816729401,glycerol
1599.1166407244025,85.83337352900863,glycerol
1758.117404221054,100.7678823433794,glycerol
1753.5032693997136,72.87195913405235,glycerol
1588.7880732746169,84.59865847577336,glycerol
1481.1228372807097,87.42207390066875,glycerol
1754.047366646186,77.52793859677709,glycerol
1800.8750904361646,100.51867472477292,glycerol
1647.6429343935736,87.56546771540042,glycerol
2418.5614818960066,134.85883507481088,glycerol
1833.9529521122236,186.8467247290863,glycerol
1557.4026172614936,78.05249269985731,glycerol
1509.22278531965,82.87190151613444,glycerol
1554.2303271541666,81.17055625487959,glycerol
2718.7476655457926,147.5351835439821,glycerol
1731.5784891131452,99.96105406881468,glycerol
1628.6333194279232,136.7232079112149,glycerol
1525.9653442772599,90.47098849627598,glycerol
1361.9221121767494,95.3022354960154,glycerol
1436.4330083775142,78.34647360689051,glycerol
2411.3245773258195,132.0672302375927,glycerol
1874.123864306046,96.43694346270314,glycerol
1354.4238701291729,68.6412799101168,glycerol
1373.2586572388557,75.98079130731752,glycerol
1272.4522968466397,86.09233882852195,glycerol
1647.0245257632998,137.7869376222572,glycerol
1720.0061513008754,128.0436349703527,glycerol
2349.809710815848,209.66280616095423,glycerol
1419.4091832175686,174.64512845655355,glycerol
1891.7351519153765,73.53654154300283,glycerol
1580.0739499495123,88.06215377274759,glycerol
1699.0515582173189,86.28350541120432,glycerol
1512.4116792358886,70.95189832786792,glycerol
1560.3297912571427,87.02410867490742,glycerol
1725.2302280830309,96.6640347149488,glycerol
2797.868656831122,148.27990841924492,glycerol
1898.1290547679648,110.5905921780945,glycerol
1964.3870997043061,47.12794649830026,glucose8a
2052.9875933960293,39.81105904974415,glucose8a
1972.7673636419604,34.796403982857655,glucose8a
1839.5771375387515,43.73088194881529,glucose8a
1472.0959399041792,45.2196399085289,glucose8a
2320.6293138625733,40.54700082781377,glucose8a
1758.0027940882792,33.850336960860716,glucose8a
1822.57044228162,33.31473948423927,glucose8a
2139.813367674166,48.840398276845555,glucose8a
2132.065446093187,43.9675105429734,glucose8a
2096.773457463429,46.2469845446526,glucose8a
1977.1885535601796,52.41071236382291,glucose8a
2262.601640153723,35.341244139379604,glucose8a
1754.472220402109,31.26624490170813,glucose8a
2136.717475951535,49.261099806188994,glucose8a
1803.6078672919336,51.22435182814608,glucose8a
2441.9159042451824,34.65513317927204,glucose8a
2148.491053437026,39.32249263673518,glucose8a
1823.2344344880046,36.550266868994456,glucose8a
2121.5079973303627,37.02053993556566,glucose8a
2159.773847490683,39.85577722499771,glucose8a
1869.0045676599495,33.24243057934918,glucose8a
2338.2898012092,36.35793973024988,glucose8a
2454.8372922598696,36.169006132427846,glucose8a
1832.838505664127,38.5513346778137,glucose8a
1627.4702623936387,39.28260374078326,glucose8a
2237.9639992861657,48.28821853567947,glucose8a
1794.5293838970422,43.36303886858643,glucose8a
2051.156765592059,34.806307122367286,glucose8a
1983.8992305379095,41.12892196365099,glucose8a
1982.6132880366647,39.13611930085371,glucose8a
2569.658619146696,45.07145021783038,glucose8a
2401.568655484993,37.394251387279155,glucose8a
2263.079726053065,47.89175265504782,glucose8a
2024.196137687086,43.17247872570711,glucose8a
2665.489506977934,42.705951263494086,glucose8a
2107.00626595481,39.66361712746438,glucose8a
1558.4434423556947,48.327628599436125,glucose8a
1517.3305546163958,49.37603727676064,glucose8a
2528.5965060330996,56.705716367423946,glucose8a
2262.3517934434326,45.10012961501788,glucose8a
2135.27383287438,38.373560206347086,glucose8a
1848.1182898058812,32.07235706412642,glucose8a
2294.8939458578307,68.09891329054736,glucose8a
1949.5843099697904,55.59922610348099,glucose8a
2474.121478504902,36.12639359663841,glucose8a
2118.7399120839873,45.40267987333737,glucose8a
1945.2241167048448,42.31770095371997,glucose8a
2021.8554305778764,42.72431463809596,glucose8a
1874.602217750507,36.51625469069964,glucose8a
1917.7603836089122,46.44741904504882,glucose8a
1911.8870500127064,41.63852548964978,glucose8a
2184.016624666192,38.51913849401872,glucose8a
1923.7666735573148,37.7682632844268,glucose8a
2137.449562469792,47.08874360603959,glucose8a
2015.4530562905043,37.669208377489646,glucose8a
2106.2280042552525,42.17299308544812,glucose8a
2586.696409981128,44.74223148349371,glucose8a
2238.687861743757,35.69863528263914,glucose8a
2084.5224820302933,40.673317974146165,glucose8a
2322.472287177175,40.151911643059826,glucose8a
2851.3032750980324,50.95405105419037,glucose8a
2408.207163093588,44.95427836981926,glucose8a
1870.996174284724,37.73720762746711,glucose8a
2641.5076117658214,43.0096179750705,glucose8a
2065.024689686074,47.92815804243432,glucose8a
2254.8871381257186,35.039042146905906,glucose8a
2186.309023376261,36.27482136846465,glucose8a
2695.2533939402238,58.25340409505434,glucose8a
2485.603542311745,52.09370485423335,glucose8a
2140.2733574061303,36.10891945504707,glucose8a
1969.942848913873,61.580529180741905,glucose8a
1923.7201620896644,59.63704889278327,glucose8a
1923.234507684556,61.51363832393829,glucose8a
1794.457697478286,42.33995421750709,glucose8a
2350.0583064086086,58.47687417220236,glucose8a
1775.9892255846669,40.7846893374288,glucose8a
2197.7849209747847,47.84091788309886,glucose8a
1785.5428387373543,39.681364693715,glucose8a
2178.5607971710224,39.4664871682896,glucose8a
2220.0024573507935,40.22703164808697,glucose8a
2204.4931276438524,43.44533873291946,glucose8a
2130.9432038954774,35.431757419320846,glucose8a
2250.9554730996488,39.134363745885445,glucose8a
2425.845471858014,42.64306003652045,glucose8a
1991.8405023721468,40.766504020837225,glucose8a
2345.8221051415885,55.03926321673886,glucose8a
1989.7811427050876,50.79266220341776,glucose8a
1732.2171871623716,38.87651803188426,glucose8a
1718.5465633875472,40.86865454868225,glucose8a
1797.333171534168,39.69159752871394,glucose8a
2010.586148832345,39.97243225936202,glucose8a
2320.2129740894734,33.12434451907605,glucose8a
2456.9348056134604,100.02665055117926,glucose8a
2173.019017811394,64.96088832154203,glucose8a
1868.2770029625574,34.170119051513474,glucose8a
1706.7062616717328,29.95659396009887,glucose8a
1908.706900388867,43.13347058449697,glucose8a
1931.8477209734658,46.30768147367767,glucose8a
1973.096511818532,48.80744546291655,glucose8a
1729.979934888377,48.39250095971053,glucose8a
2414.852100164737,52.92818518450244,glucose8a
1950.2092591486555,49.29538408705869,glucose8a
2248.711463142012,40.29917242730264,glucose8a
1873.6517786551008,40.141204342147105,glucose8a
2084.5954827843193,35.06511186835182,glucose8a
2323.6792635125257,39.74920800243475,glucose8a
2194.1490247093193,37.45717345405538,glucose8a
1823.2613930475422,42.01549598698012,glucose8a
2010.950020226979,49.07084935916696,glucose8a
2143.484218954689,35.92868405268797,glucose8a
2366.430349727013,38.54565623286988,glucose8a
3087.441601579604,48.39941406497276,glucose8a
2655.4034523012115,40.78296547386786,glucose8a
2820.4958244430013,56.8800922828583,glucose8a
2453.0695831526145,40.95422787048422,glucose8a
2230.6265022176585,37.31708971623622,glucose8a
2422.6531020871203,36.29617297271233,glucose8a
2249.2073096118947,37.14707172688596,glucose8a
2020.2055159652978,35.51159758556945,glucose8a
2196.4065286555247,49.693399273951385,glucose8a
2107.3673520613456,64.86388602728591,glucose8a
2372.09940934603,41.84025966737141,glucose8a
2702.5960742989514,43.230816152280894,glucose8a
2503.260469268027,42.63488504911925,glucose8a
2375.896741390418,44.880075542087454,glucose8a
2078.34477595979,41.82638004796655,glucose8a
2281.6119214356336,50.88226131512215,glucose8a
2020.3029326324188,46.857724801781195,glucose8a
2305.9016253135155,45.17394686742471,glucose8a
2007.3960373965845,44.37307363281164,glucose8a
1866.069464563687,38.07022108085271,glucose8a
2036.2664774776138,43.6082096264101,glucose8a
1757.3431693694338,35.731979718911525,glucose8a
1939.2550776508183,43.015640652490895,glucose8a
1785.4224159075377,42.77395434903165,glucose8a
2383.0804203347725,42.71668415909362,glucose8a
1982.152344516146,39.72527312162033,glucose8a
2479.4687882612084,55.23121829356279,glucose8a
2033.929538516376,44.25741601700193,glucose8a
2198.0441881547736,42.94257967079119,glucose8a
2047.4601262342862,39.50741530907643,glucose8a
2208.854457364073,49.61755846207715,glucose8a
1862.5480061362132,43.38899924798743,glucose8a
2290.5322269194285,49.63125905819926,glucose8a
2168.1950999371684,39.662409498845335,glucose8a
1913.7874278999361,40.021485165122165,glucose8a
1816.806371496,36.05819173539759,glucose8a
2463.167536484788,63.38281753201487,glucose8a
1983.2750468979991,45.47993870955743,glucose8a
2153.2691142264057,37.36587325085656,glucose8a
2076.243839037494,45.11565186276201,glucose8a
2074.4507189412448,40.042531769001826,glucose8a
2418.8873424683843,75.92193414823653,glucose8a
2236.7381891557334,81.39296135940579,glucose8a
1936.0540801891923,37.98108184571074,glucose8a
1954.0439170179868,33.453109982798836,glucose8a
2120.7832964702206,122.53540990421168,glucose8a
1926.684833841969,111.00535815126976,glucose8a
1612.234838915313,40.62110376802647,glucose8a
2200.813385515552,33.404873009533965,glucose8a
2180.5196955166493,39.16062606528272,glucose8a
2228.2339522126053,41.64653019369917,glucose8a
1615.7091194052018,42.06783055280971,glucose8a
1630.7358310711918,40.634181863900366,glucose8a
2035.8572025915723,52.40034585964719,glucose8a
1537.3033971985687,55.882824408611384,glucose8a
1735.1237575483167,31.85189152642716,glucose8a
2144.36718153438,45.37440175440655,glucose8a
2864.235863173629,45.64710957089771,glucose8a
2236.307118451475,40.90058021911219,glucose8a
2025.2509900031175,37.20664732024613,glucose8a
2287.855037961204,44.326478344356104,glucose8a
3009.3494780735464,50.052071782885406,glucose8a
2716.9547337054355,51.98609192866574,glucose8a
1852.7986402589124,36.28991089825428,glucose8a
2252.639503784615,57.0912802577363,glucose8a
2248.49321104503,47.01169047643911,glucose8a
2871.862963150327,53.18208668237991,glucose8a
2353.5798148791955,51.69649267502916,glucose8a
2628.8446619692677,82.75363682948733,glucose8a
1887.2672443580705,78.86653744606603,glucose8a
2315.3074575354103,83.62701971842938,glucose8a
1881.5843041186172,50.92245082713099,glucose8a
2110.3469411825004,41.49749446070054,glucose8a
2550.1371555384703,76.34897335389927,glucose8a
1976.6394978632748,49.856011701227274,glucose8a
1814.224305893548,41.08726536807637,glucose8a
2134.8191268786463,36.780049966110205,glucose8a
2012.992328261441,35.051955886991486,glucose8a
2238.9579113818872,56.236427331048226,glucose8a
1763.7092424139382,41.954111769780866,glucose8a
2236.9209074568776,43.4349024995489,glucose8a
1817.3979968256049,29.598040783674985,glucose8a
2233.7881198313107,43.16506590390124,glucose8a
1997.1355994754472,37.14853989049281,glucose8a
2756.96201297887,54.26723298662115,glucose8a
2221.514750908407,46.90237403565762,glucose8a
2109.562742302164,32.63276515993205,glucose8a
1802.5999303815038,42.66002644648658,glucose8a
2136.688620549819,49.17534363500083,glucose8a
3000.9205539674704,79.32004526324886,glucose8a
4253.988718008581,43.766743049924685,glucose8a
2607.6359872383814,42.147712366930136,glucose8a
3985.838765768474,36.843079831775974,glucose8a
2762.8331356640797,129.48772899061865,glucose8a
1991.104341456667,64.78813118363477,glucose8a
3207.0114405767094,35.929656424088506,glucose8a
1933.2701135585796,46.903208471512016,glucose8a
2013.448686334902,47.016104302917526,glucose8a
1615.4687772257541,40.729714239174584,glucose8a
1487.434765203123,36.218956153368055,glucose8a
1833.7705060801209,32.410126748413056,glucose8a
2419.244865258636,47.11013152694733,glucose8a
2103.0743056825504,44.43489707397988,glucose8a
2041.4021325590772,30.998628722964128,glucose8a
2052.3720854816206,41.15159717785491,glucose8a
2057.8211423107496,44.52207926799775,glucose8a
1895.2016246328903,29.89816448778827,glucose8a
2039.9885159330297,36.44924330483555,glucose8a
1945.4528155587984,40.26802594924618,glucose8a
1753.762664634062,40.203141595474754,glucose8a
2034.7222384371669,42.6630358111165,glucose8a
2116.897258194253,36.44572770165119,glucose8a
1979.6775947260917,36.51268769694709,glucose8a
2061.003598420099,42.65040431626023,glucose8a
1762.0913311027468,33.38329854877112,glucose8a
2320.0686072962544,43.96917975591127,glucose8a
1987.421464936701,36.06291900630664,glucose8a
2053.86889222838,40.933371055498554,glucose8a
1852.7160447594488,33.02284293367066,glucose8a
2325.883057326984,42.89070905436167,glucose8a
1951.5040721959201,36.413028417620374,glucose8a
2206.9699174112798,35.318140844096504,glucose8a
1836.1434281360896,60.907442396151794,glucose8a
1845.7737330413129,39.96036273170944,glucose8a
3414.564505095893,45.70693526689212,glucose8a
1716.6863572751388,36.735936223883634,glucose8a
1736.8301635042517,36.352999974127265,glucose8a
3131.4588886505144,48.339505566153775,glucose8a
3144.4257853418576,38.80010741997498,glucose8a
2273.425895702222,37.309053811010415,glucose8a
1845.95592211035,34.618428003211314,glucose8a
3609.5837132866354,47.25268383559428,glucose8a
2589.5585314447835,35.71535203584305,glucose8a
1775.5348095228385,44.540196211723035,glucose8a
2141.7935957793325,52.97440148303508,glucose8a
2333.6927100687008,39.28727742056911,glucose8a
2385.517461411331,42.09743365353794,glucose8a
1843.2953047271324,40.80202949468094,glucose8a
1539.227713872501,38.34376452473967,glucose8a
2260.8390816547935,33.35423567471425,glucose8a
2102.447280044877,42.27181720748284,glucose8a
2385.2029091007103,48.7795818887038,glucose8a
2344.9016541519068,36.35689111814527,glucose8a
2037.5569821157997,36.99353664911995,glucose8a
2103.364029210377,36.618459797415326,glucose8a
2895.6981403404393,61.61138061236334,glucose8a
2678.669994911507,52.33670947473698,glucose8a
2241.020339015033,36.48691521052237,glucose8a
1882.3500107807615,44.55430710528331,glucose8a
1867.3975002148454,47.87303108432066,glucose8a
1734.7005647422218,54.857830496521416,glucose8a
2439.0137778410253,60.31224098470159,glucose8a
2015.7172721802458,38.82608473603394,glucose8a
1890.6387684913964,42.044173999924965,glucose8a
1787.2788709509668,33.568835334753885,glucose8a
2081.0820285254144,42.39504779164197,glucose8a
2511.274743738914,53.83252357480329,glucose8a
1898.9004357385897,46.90001667420329,glucose8a
1860.128975411188,43.89013622845976,glucose8a
2227.8906000565657,45.450971059304486,glucose8a
1933.1301065759428,37.29332730070484,glucose8a
2357.7367987623174,60.19191937761404,glucose8a
1943.4014484552729,38.988378093572145,glucose8a
2067.8826981129055,40.74866843844375,glucose8a
1937.9306991436945,44.537901628721286,glucose8a
1814.69562737824,38.9135162446584,glucose8a
1713.0788299342044,38.65114307072555,glucose8a
2188.546880756729,48.562936350905126,glucose8a
2729.021881508465,44.41616800654978,glucose8a
2618.8344126186344,62.74729600697083,glucose8a
1753.044400820346,41.031450727273835,glucose8a
1890.5321626256664,71.6069011952117,glucose8a
1809.052920103064,37.2328451562279,glucose8a
1796.477381926197,41.41088848739379,glucose8a
2097.3997138860886,36.65620402757817,glucose8a
3283.5736883771315,45.07046189119913,glucose8a
3225.0894300687355,43.10146065631759,glucose8a
1896.5282762690724,40.84735898147873,glucose8a
2301.4484891209004,46.73652736499846,glucose8a
1963.560100997152,39.50066266457621,glucose8a
3322.0304184098336,50.797983934552306,glucose8a
1891.3002572147343,40.01230296314205,glucose8a
1735.9206887427115,38.827264365023666,glucose8a
3274.887201741727,49.528813753124965,glucose8a
1921.9006448048249,40.08206915418936,glucose8a
1961.8488589552533,38.30343652595299,glucose8a
1621.8162993071492,39.69895531048948,glucose8a
1943.8243343371364,48.45501298250526,glucose8a
2312.6733736580113,50.251438073601136,glucose8a
1693.5588424504158,35.14173364770211,glucose8a
1899.516564995372,37.17654645674473,glucose8a
1940.8672386319663,34.65029320347013,glucose8a
1562.7971610273567,52.071000338036434,glucose8a
2070.070668472657,42.21275002394532,glucose8a
2118.631621811959,39.76781754624352,glucose8a
2104.7619552847186,29.5785733299596,glucose8a
1310.6086125281258,52.14908070554412,glucose8a
1577.1061143179536,81.54722180016175,glucose8a
1863.1703119722335,40.38611173261929,glucose8a
1704.295526324087,37.91474539680769,glucose8a
2221.3128821331047,34.57800912477464,glucose8a
3213.0933990928283,48.51968052177427,glucose8a
2713.0742672432066,46.18317918911145,glucose8a
2294.0385621611135,40.51249148405338,glucose8a
2187.829250975479,36.23666703305127,glucose8a
1961.1852622289987,65.54432126776372,glucose8a
1695.016887229636,46.74389156634045,glucose8a
2128.273376775225,46.46527635248353,glucose8a
2080.8426485253526,47.960453971930455,glucose8a
2423.4313986878287,39.15177829318954,glucose8a
2737.4441639800484,43.26062864017411,glucose8a
1969.8548993588768,42.83509589372559,glucose8a
2173.1529210077983,45.01138475882918,glucose8a
3045.3368977535783,61.59953769641088,glucose8a
2435.6725458517662,41.85561742312782,glucose8a
1923.598080085479,39.828780534810974,glucose8a
2062.6419643340128,76.00385023527417,glucose8a
2097.272828930487,65.46718814228022,glucose8a
3413.332844610974,45.80719120083009,glucose8a
2668.4369696612994,60.70884423845262,glucose8a
1818.378035610372,43.257566473534574,glucose8a
2241.1448641450143,50.58017425571758,glucose8a
2223.5394743417837,54.92431231677777,glucose8a
1858.072714007783,35.20274171789171,glucose8a
1719.718475641722,39.05299483784584,glucose8a
2321.531886072252,102.2819197377785,glucose8a
1441.4596090600385,46.08296508242387,glucose8a
2269.3139142489667,42.01915495806587,glucose8a
2017.276359795884,37.00309909399634,glucose8a
1509.1712343396957,51.0319640068753,glucose8a
1506.044533463647,53.19845960265792,glucose8a
1843.3220421185438,36.46032851228242,glucose8a
1885.5666515211828,29.456692438699942,glucose8a
2159.9562394863906,46.585605373689035,glucose8a
1821.5185521218496,41.539729593483095,glucose8a
1929.7630106815616,33.32985621549623,glucose8a
1985.423230000164,43.39776907460646,glucose8a
1939.8405711638109,36.97271380736168,glucose8a
2774.497117383382,51.573473983707274,glucose8a
2557.8338648070862,50.24740351733539,glucose8a
2010.5141279662178,34.729663386578686,glucose8a
2131.1931950900507,49.74286746871834,glucose8a
3019.7706934351186,41.21520123528727,glucose8a
3311.8996893491035,56.97607939830216,glucose8a
1972.2760700126153,39.54063019106594,glucose8a
2150.0737573155848,39.13817207628274,glucose8a
3066.767295880582,46.057591482461184,glucose8a
2404.9811829751975,30.094176118156472,glucose8a
2044.4886766897948,34.801233470608445,glucose8a
1993.12814393748,38.24328565355235,glucose8a
3532.362792406252,62.58348829270316,glucose8a
1828.857019758363,37.949682393185086,glucose8a
2070.093611183721,49.68378094367411,glucose8a
2258.7160797572456,42.869026762513776,glucose8a
2913.8613803607873,75.10253796032661,glucose8a
2115.6658276580574,64.85379563867679,glucose8a
1730.3583774571725,37.5551209831466,glucose8a
1834.371797508903,34.78685387618526,glucose8a
1793.486719885121,35.055860969545215,glucose8a
2136.831740299494,41.11430507734866,glucose8a
3051.710964365564,46.878097863073755,glucose8a
2496.551403277919,41.92706087752207,glucose8a
2314.468280709423,36.64998380572804,glucose8a
2412.0455214932936,43.502813828224234,glucose8a
3543.3649160649093,47.141449424969025,glucose8a
2398.163269394219,46.249843499439166,glucose8a
2156.747168195241,41.78892951687657,glucose8a
1903.0696208338272,36.1016231698998,glucose8a
2148.702850553509,35.709129495187064,glucose8a
3212.3599460855103,54.86461567300539,glucose8a
2857.358882313823,46.64801761994177,glucose8a
1866.8703295459418,33.7315781209422,glucose8a
2176.5253033632716,42.66176718154524,glucose8a
3076.1138842931455,44.351655999641,glucose8a
2629.702763040617,45.93954455186099,glucose8a
2046.8540816220839,36.094848675483874,glucose8a
2312.3613005170782,40.946956449871486,glucose8a
2251.7866597346006,37.01061889753412,glucose8a
3243.6605336692305,49.87374112616921,glucose8a
2823.4695231705773,37.68980671074669,glucose8a
1941.517841764644,44.78578142135049,glucose8a
1803.5413558517353,45.711767665004544,glucose8a
3067.433182789355,47.83108140070466,glucose8a
2135.3583214303494,36.7922658244944,glucose8a
1761.6758079931021,36.93106256271811,glucose8a
1908.5770165000465,33.87352723751203,glucose8a
2847.8104020127666,44.17423366702263,glucose8a
2387.0555506930036,44.016072043105325,glucose8a
1838.4777697282589,39.73310368155816,glucose8a
2215.3721052342107,27.914744396532583,glucose8a
3662.383364147029,42.30050054286761,glucose8a
2695.4330260254533,36.282757522397425,glucose8a
2068.087335970629,34.41514723332914,glucose8a
1944.697638726987,32.147689392886555,glucose8a
3384.13158519989,50.06756400036441,glucose8a
2859.7085794130994,37.42224871391491,glucose8a
3283.211649451746,53.92391849487724,glucose8a
1874.0474365945709,33.94489874163276,glucose8a
2882.4279481602175,37.83641723245304,glucose8a
2349.1856372830725,37.916572120183105,glucose8a
1972.0589085083814,38.08291676315714,glucose8a
2079.324794324211,39.348314220333336,glucose8a
3397.4820078968814,60.13482828703842,glucose8a
2871.816679279121,50.190566733842374,glucose8a
1988.3436732313494,41.74691115168156,glucose8a
1738.4812826842563,35.01620977409669,glucose8a
2096.136025260535,44.812698367703184,glucose8a
2357.985421360962,32.596869316517555,glucose8a
2115.5349933298235,55.51910952458146,glucose8a
1958.7726565556825,42.666006297392826,glucose8a
1781.1891830131676,35.9874714191789,glucose8a
