t,x_acc,y_acc,z_acc,x_rot,y_rot,z_rot,move_type
1.276935542,-3.096460876,-8.786428528,-1.703307953,-0.7414783239,-1.342416286,5.781731606,0
1.286887542,-1.303190002,-8.527167664,-1.913620605,-0.9869067073,-1.46064949,6.737926006,0
1.296839542,-2.478545837,-8.078101501,-2.676434326,-1.147801757,-1.877400398,8.307619095,0
1.306792542,-3.493285675,-7.847580872,-2.547552338,-1.070765734,-2.271024704,10.00773239,0
1.316744542,0.2716850281,-8.025860138,-1.365310822,-1.026898026,-2.205948591,11.42616177,0
1.326696542,8.409662018,-7.063211975,-1.013392639,-1.265558839,-1.719523907,12.14445782,0
1.336649542,19.62972977,-5.013674011,-1.901046753,-1.854246616,-1.066260338,11.89461231,0
1.346601542,30.8619223,-2.117496643,-3.921096039,-2.643838644,-0.6642468572,10.88646984,0
1.356553542,37.76092575,1.678908691,-5.372178497,-3.361525059,-0.8713181615,9.82826519,0
1.366505542,38.22690674,6.666836243,-4.744234314,-3.616220713,-1.511958122,9.113763809,0
1.376458542,34.88450729,11.63246017,-1.719174957,-3.318966389,-2.068381548,8.605240822,0
1.386410542,32.04476257,16.8118396,2.449805603,-2.552419186,-2.102679968,7.90193224,0
1.396362542,30.55820389,20.75958023,7.353458405,-1.522428393,-1.898231268,7.122741699,0
1.406314542,27.81919968,21.46132095,10.43959076,-0.7499548793,-1.67775619,6.595485687,0
1.416267542,22.35735764,21.43422729,9.660760345,-0.5448868275,-1.372829199,6.43532896,0
1.426219542,16.37669449,22.63996994,6.839277649,-0.8099406362,-0.9083424211,6.015454769,0
1.436171542,15.42003387,25.06223282,4.746030579,-1.391255379,-0.4297825396,5.019704819,0
1.446124542,17.6253978,27.11266891,2.934347992,-1.865459681,-0.2606275976,3.732448578,0
1.456076542,17.780625,28.45343079,2.913241882,-1.685701966,-0.3481553495,2.341808081,0
1.466028542,16.20679779,28.86208099,6.262676697,-0.9198065996,-0.5709109306,1.190481067,0
1.475980542,12.40200989,27.74869629,9.699380035,-0.1134260818,-0.7410001755,0.3755639791,0
1.485933542,7.627987518,25.70918747,9.711055756,0.3649444878,-0.7572241426,-0.17389597,0
1.495885542,3.557352448,23.79436935,7.314988403,0.4891811907,-0.6953545809,-0.5046365261,0
1.505837542,0.6256988525,22.5383313,4.971162415,0.2717599273,-0.5510823727,-0.7588525414,0
1.515789542,-0.5297483826,21.84377563,2.75082962,-0.2479807436,-0.3138681352,-0.9200193286,0
1.525742542,-0.3347039795,22.45645157,0.8806187439,-0.8190569878,0.004601973575,-1.045147181,0
1.535694542,1.375040588,24.76180756,0.6438111877,-1.172736883,0.2414168715,-1.247617364,0
1.545646542,4.483177185,28.15405334,2.443518677,-1.205486059,0.5739399791,-1.80898726,0
1.555598542,9.623787231,31.48911804,4.555776215,-0.9090647101,0.8453413248,-2.835961342,0
1.565551542,15.54128174,34.51747055,6.692732391,-0.2869566381,0.9846630096,-4.24290514,0
1.575503542,20.49927155,34.4424765,8.08648407,0.3711161613,0.9411500096,-5.582327843,0
1.585455917,21.59693893,31.86498642,7.422764282,0.7533508539,0.9132829309,-6.264557838,0
1.595408917,18.45931366,27.91500046,4.640799408,0.9341177344,0.9570183158,-6.465016365,0
1.605360917,16.07297607,24.36423431,2.040107574,0.9336655736,1.04841876,-6.495061398,0
1.615312917,15.97957031,21.69408691,-0.09445358276,0.7758774757,1.141483426,-6.538519859,0
1.625264917,17.84424271,19.68915619,-2.065704346,0.5474759936,1.287648201,-6.70235157,0
1.635217917,20.36724609,17.88495804,-3.449127502,0.3063038588,1.431472659,-6.930376053,0
1.645169917,22.26485001,15.83257599,-4.20415741,0.2015769184,1.601777196,-7.143561363,0
1.655121917,23.27270416,12.56187744,-4.348307648,0.378326565,1.670667529,-7.19515276,0
1.665073917,22.63607803,8.761879578,-3.725752258,0.8544771075,1.576551199,-7.040216923,0
1.675026917,20.81032471,4.979694672,-2.677631836,1.507098436,1.391101718,-6.736291409,0
1.684978917,18.78997604,1.400337982,-2.093845825,2.181340694,1.223472834,-6.420928001,0
1.694930917,17.10313385,-1.968556366,-1.957329712,2.710859299,1.14411974,-6.129194736,0
1.704883917,15.2643576,-5.429958344,-2.334994354,3.008045435,1.080193996,-5.727236271,0
1.714835917,12.88281006,-8.760233002,-3.344644775,2.986109018,0.9418489933,-5.112277031,0
1.724787917,10.85497696,-11.45882126,-4.929698639,2.525451899,0.8179646134,-4.317134857,0
1.734739917,9.296417999,-13.44159805,-7.025041351,1.645493388,0.7416952252,-3.410316706,0
1.744692917,8.125702515,-15.1344278,-8.995992737,0.5861487985,0.726121068,-2.569581509,0
1.754644917,7.917335815,-16.48147659,-9.696985016,-0.323348403,0.6662291288,-1.921912909,0
1.764596917,8.399782562,-17.54815842,-8.627608795,-0.9090025425,0.5354061723,-1.466408849,0
1.774548917,8.787775726,-19.01555695,-6.436465302,-1.140950322,0.3423577249,-1.125083804,0
1.784501917,8.422684937,-21.22331589,-4.457580414,-1.034251928,-0.005490262527,-0.7123129964,0
1.794453917,7.020999756,-23.60621063,-2.903661804,-0.6448913217,-0.4616675079,-0.0224936083,0
1.804405917,4.070635071,-25.02615784,-1.506766663,-0.1002858132,-1.018682003,1.106221199,0
1.814358917,0.4134402466,-24.79204468,-0.2165995789,0.4446560442,-1.423151612,2.59250617,0
1.824310917,-1.752705231,-23.89735519,0.6852749634,0.814861536,-1.394182086,4.2135396,0
1.834262917,-1.772763519,-23.26417191,0.5870791626,0.9243872762,-1.029975772,5.797166824,0
1.844214917,0.09639953613,-22.36588989,-0.2643502808,0.755114615,-0.6929873824,7.179302216,0
1.854167917,3.426075439,-20.51379135,-1.388213196,0.4352551103,-0.4817070067,8.22824192,0
1.864119917,7.549550629,-18.12356186,-2.371668091,0.09625866264,-0.4144155979,8.902164459,0
1.874071917,11.71808212,-15.29594193,-2.663860474,-0.255643487,-0.4011645913,9.368404388,0
1.884024917,14.76963638,-11.53546188,-2.543211365,-0.6115720272,-0.359369725,9.755241394,0
1.893976917,16.86318283,-6.139632568,-2.145638123,-1.108089089,-0.1363671869,10.1401825,0
1.903928917,19.22631866,1.091230774,-1.567390594,-1.728198171,0.2660084963,10.28604889,0
1.913880917,23.39125763,9.276958466,-0.8382568359,-2.346837044,0.8551623821,9.938312531,0
1.923833917,28.05525879,18.46754654,0.5484594727,-2.85782814,1.328111291,9.596626282,0
1.933785917,29.15083054,29.47610413,4.117637329,-3.186756849,1.490140319,8.55711174,0
1.943737917,32.66776703,40.46145996,9.171876984,-3.339262247,1.795793891,6.261347294,0
1.953689917,37.8438533,46.48882599,12.47056732,-3.105310202,1.736567497,3.97841835,0
1.963642917,33.71483963,54.60569687,15.93301712,-2.09489584,1.415768147,2.713528633,0
1.973594917,23.87550064,59.28257126,22.23191849,-0.2110586762,1.291499138,2.402019024,0
1.983546917,16.08285553,61.41443802,27.96200272,1.309468627,1.638386846,1.15641892,0
1.993498917,19.16120407,55.46745483,26.51002213,2.213708401,2.310014486,-0.5753093362,0
2.003451917,23.65994888,52.60555618,20.54866882,2.527941465,2.458646774,-2.443863869,0
2.013403917,22.29359024,47.95487732,14.06774597,2.297232628,2.270330429,-3.798568249,0
2.023355917,16.56081161,40.29201233,6.562652893,1.614543915,2.099314928,-4.642185211,0
2.033307917,11.2432695,32.31285507,0.7900570679,0.8549470305,2.087601423,-5.061371326,0
2.043260917,8.058791656,25.05085648,-2.208357697,0.4681172967,2.03190732,-5.242518425,0
2.053212917,6.603068848,19.6704451,-1.646875305,0.5524932146,1.900686502,-5.425640583,0
2.063164917,7.224277039,15.5471196,0.06706054688,0.8632015586,1.718623281,-5.694968224,0
2.073117917,8.688981171,12.37012619,0.7707472229,1.238355517,1.503825426,-5.982590199,0
2.083069917,10.02121078,9.719737701,0.6780899048,1.611607075,1.253216624,-6.242290497,0
2.093021917,10.9831105,7.020850067,0.4806504822,1.892025709,1.064587474,-6.433187962,0
2.102973917,11.62033539,4.684358826,0.016615448,2.022681713,0.9295657873,-6.539450169,0
2.112926917,12.43164825,2.664758606,-0.7417076111,2.069932938,0.8489977717,-6.549341679,0
2.122878917,13.51075424,0.5092410278,-1.369202728,2.144613028,0.7673841119,-6.494724751,0
2.132830917,14.65617233,-1.623523865,-1.541494446,2.266509533,0.6407472491,-6.383478642,0
2.142782917,15.69141953,-3.608845367,-1.511556702,2.401709557,0.5090558529,-6.187105656,0
2.152735917,16.61170578,-5.488336945,-1.503174133,2.642556429,0.3484426439,-5.894844532,0
2.162687917,17.61147675,-7.350314941,-1.279389496,3.023262501,0.1118463725,-5.418675423,0
2.172639917,18.44703918,-9.534423065,-0.9921368408,3.429632902,-0.1542202234,-4.765310287,0
2.182591917,18.88757309,-12.00413727,-1.342857513,3.66176033,-0.3828155994,-4.044179916,0
2.192544917,18.71797577,-14.10801224,-2.719544678,3.574633598,-0.6071166992,-3.239626169,0
2.202496917,17.56836639,-15.36584656,-4.771926727,3.130991459,-0.8456781507,-2.303670883,0
2.212448917,15.88781113,-15.20163803,-6.712491302,2.347126245,-0.9761129022,-1.314499378,0
2.222401917,14.10247375,-14.20785461,-8.241112518,1.240022063,-0.9599112868,-0.3246002197,0
2.232353917,12.38838821,-13.51404739,-9.191486206,-0.0848467052,-0.7436649203,0.6824688911,0
2.242305917,10.62774948,-12.75123367,-9.2658815,-1.315618277,-0.4206229746,1.687278271,0
2.252257917,8.94884079,-12.13286957,-8.3262854,-2.01221776,-0.132603243,2.616669893,0
2.262210917,7.433691559,-12.35530701,-6.072422333,-2.135889769,-0.04265470803,3.606930733,0
2.272162917,4.723128204,-12.52116211,-3.697910156,-1.762044907,-0.3273176551,4.882713795,0
2.282114917,1.404978333,-12.01326828,-1.522184601,-0.9822974801,-0.8564538956,6.458129883,0
2.292066917,-0.9120533752,-11.19521942,0.5792953491,-0.1473663747,-1.256593704,8.112897873,0
2.302019917,0.06346801758,-9.421408081,1.222507782,0.2289984673,-1.184705138,9.590514183,0
2.311971917,4.253554688,-5.702541504,-0.6219566345,0.1314501017,-0.7791553736,10.4572897,0
2.321923917,11.20809265,-0.6979985046,-2.722239075,-0.1218293011,-0.3964407444,10.49947357,0
2.331876917,20.33670959,4.694687347,-3.602109375,-0.3953357339,-0.1903556734,9.569139481,0
2.341828917,28.58934814,10.64601151,-4.210444336,-0.889411509,-0.1694525182,8.269256592,0
2.351780917,30.69307343,17.02245163,-5.516179047,-1.892735004,-0.2776716352,7.633848667,0
2.361732917,25.07690231,24.51407272,-7.057224426,-3.204509974,-0.3986073732,7.445237637,0
2.371685917,18.63699417,31.55528046,-6.68240387,-4.263912201,-0.4670344591,6.811403275,0
2.381637917,16.49449951,34.17363556,-3.249442749,-4.406348228,-0.1785805523,5.682446957,0
2.391589917,16.7627417,35.47083801,3.278482361,-3.439230442,0.03817388788,4.249221802,0
2.401541917,14.99701355,38.48437134,12.58358231,-1.812040687,0.1805315614,2.855940342,0
2.411494917,10.81650696,39.97362442,18.13987793,-0.6580204368,0.3766488731,1.741870761,0
2.421446917,4.788691864,39.54985565,16.17970413,-0.2096423805,0.8066425323,0.7452440262,0
2.431398917,0.2640509033,38.24007935,11.74787018,-0.0603941232,1.344079852,-0.3716900945,0
2.441350917,-1.447040863,35.27414703,9.43907135,0.1746231765,1.778233647,-1.472621441,0
2.451303917,-2.791095886,30.64681961,8.168663177,0.8270690441,1.964030862,-2.31685853,0
2.461255917,-4.796924744,25.68149506,8.570128326,1.721175909,2.052311182,-2.766795158,0
2.471207917,-6.541397095,21.7473761,8.959618378,2.460962772,2.172083139,-3.001326323,0
2.481159917,-5.946983185,19.54844879,7.439230042,2.886111736,2.211486578,-3.323269129,0
2.491112917,-2.38229599,19.35235657,5.011877747,3.016858816,2.164408922,-3.95669198,0
2.501064917,3.116968231,19.45070206,2.813399506,2.850041866,2.047656298,-4.83130455,0
2.511016917,8.308921509,18.99385208,0.6906637573,2.481637239,1.951291442,-5.718530655,0
2.520969917,11.86013672,18.10410233,-0.8529263306,2.106697083,1.845788717,-6.350174904,0
2.530921917,13.38187225,17.76595551,-0.7855664063,1.821355939,1.757864475,-6.717800617,0
2.540873917,14.6685965,17.9385466,0.3399430847,1.659229279,1.699683666,-7.016273975,0
2.550825917,17.34024078,18.05889633,1.393152924,1.594690919,1.651809335,-7.330970287,0
2.560778917,20.53459808,17.05822723,2.173180847,1.725624442,1.525839925,-7.492822647,0
2.570730917,22.95536407,15.23771301,2.940036163,2.132075071,1.328960419,-7.438262939,0
2.580682917,24.38578949,12.11221252,3.574716339,2.667034149,1.05464685,-7.152451992,0
2.590634583,23.812332,8.724906464,3.219954071,3.015352249,0.5779508948,-6.701563835,0
2.600587583,22.011427,6.694828033,2.020947418,3.012470722,0.02187488787,-6.231034279,0
2.610539583,19.95021332,5.405559082,0.3336561584,2.736391783,-0.39585796,-5.635532379,0
2.620491583,17.74919037,4.143084412,-1.381626892,2.267427683,-0.6072189808,-4.860975266,0
2.630443583,15.40177185,2.707868958,-2.866988068,1.696551561,-0.7391616702,-3.990470171,0
2.640396583,13.4767749,1.13269455,-3.950435028,1.139276624,-0.9675825834,-3.129135132,0
2.650348583,11.88019501,-0.6047424316,-4.407584381,0.6113296747,-1.336667299,-2.307410002,0
2.660300583,10.1179097,-2.150428162,-4.143084412,0.1236790717,-1.716264129,-1.503643513,0
2.670253583,8.358169098,-2.992127838,-3.319197693,-0.2553722858,-1.922458291,-0.7595179677,0
2.680205583,7.123686218,-3.508404236,-2.133213959,-0.4680121243,-1.891206622,-0.1150785014,0
2.690157583,6.237828369,-4.254303131,-0.8035290527,-0.4876509309,-1.725322604,0.4527226388,0
2.700109583,5.342540131,-5.129084015,0.3369493103,-0.3368387818,-1.554584742,1.029558301,0
2.710062583,4.121379547,-5.873935089,0.9801617432,-0.06004954875,-1.454393744,1.684504747,0
2.720014583,2.741399231,-6.428831177,1.067430267,0.2833922505,-1.476693392,2.345246553,0
2.729966583,1.989662476,-6.943760376,0.7352709961,0.5742286444,-1.625811696,2.936752081,0
2.739918583,1.947450256,-7.428452454,-0.1555265808,0.752478838,-1.847856998,3.43377018,0
2.749871583,2.688259735,-7.669600983,-1.313368835,0.7733245492,-2.092132092,3.811434031,0
2.759823583,3.760330353,-7.699838104,-2.366279297,0.5850709677,-2.281314373,4.104596615,0
2.769775583,4.903054047,-7.416776733,-3.324436798,0.219498843,-2.365971804,4.303423405,0
2.779728583,6.127358093,-7.076234894,-3.972738647,-0.2142382264,-2.388691902,4.403565884,0
2.789680583,7.225773926,-6.929390259,-4.06135437,-0.596259892,-2.401030779,4.459578037,0
2.799632583,7.773784332,-6.919061737,-3.623065796,-0.8230019808,-2.441775084,4.528354645,0
2.809584583,7.717651062,-7.001689911,-2.572101288,-0.7090958953,-2.547358036,4.674934387,0
2.819537583,7.259902954,-7.303761749,-0.8096662903,-0.2795621455,-2.685534239,4.92215538,0
2.829489583,6.884184265,-7.527696075,1.098415833,0.2971356511,-2.722684145,5.245844841,0
2.839441583,6.723568268,-7.460934906,2.076631622,0.7624873519,-2.576422691,5.693588257,0
2.849393583,6.808292084,-6.949598236,1.733395386,0.8651191592,-2.330734253,6.287568569,0
2.859346583,6.998845825,-5.4690271,0.03562591553,0.5426814556,-2.06675148,7.00440073,0
2.869298583,7.989036713,-2.872825928,-1.979034576,-0.1873430163,-1.681086063,7.701867104,0
2.879250583,10.18003052,1.2063414,-3.270099792,-1.09529376,-1.090674162,8.141657829,0
2.889202583,13.82674713,7.10946579,-2.928061066,-1.811641216,-0.4411897957,8.150924683,0
2.899155583,19.09728699,14.49196381,-0.5421725464,-2.220084906,0.08796298504,7.422944069,0
2.909107583,24.44282089,21.82117264,1.963616638,-2.380037308,0.2529307902,6.303578854,0
2.919059583,25.84615265,27.34274048,3.174897766,-2.430732489,0.05471757054,5.520492554,0
2.929012583,22.48758682,32.79874466,3.71617218,-2.485559702,-0.1186582893,5.054907799,0
2.938964583,19.03366928,37.60659668,4.376000061,-2.531513214,0.02030253038,4.287467003,0
2.948916583,19.48393295,40.14486832,5.554499359,-2.356729746,0.4217787385,3.262134314,0
2.958868583,20.43206131,40.53974716,7.093149719,-1.687832236,0.8007659912,2.293168306,0
2.968821583,18.81916534,40.84780655,9.810449066,-0.7567948699,1.008538604,1.537852287,0
2.978773583,15.72719513,41.13026917,11.43532013,-0.04556763172,1.19341135,0.7781991959,0
2.988725583,14.15516418,41.31064407,9.866282959,0.2020290792,1.425263047,-0.3029354215,0
2.998677583,14.72907074,40.70425507,6.321803741,0.06615486741,1.639990449,-1.51710093,0
3.008630583,14.06295593,38.07332611,2.468367004,-0.1879087836,1.712192178,-2.483766079,0
3.018582583,10.37417679,33.94521057,-0.2348616028,-0.2467135191,1.628782511,-3.151030302,0
3.028534583,6.334227905,29.1499324,-0.6447093201,0.02954927832,1.526873231,-3.531437159,0
3.038486583,3.265609131,24.81809052,0.4083508301,0.5110328197,1.506670833,-3.75774622,0
3.048439583,1.702559509,21.9304454,1.427581329,1.008690357,1.570194483,-4.023696899,0
3.058391583,2.067650299,19.85695724,1.400038605,1.381627917,1.671843529,-4.412520409,0
3.068343583,3.542533264,18.29525482,0.4490661621,1.590068936,1.784532428,-4.885840893,0
3.078295583,5.313949585,17.10567856,-0.6803352356,1.708200097,1.880627751,-5.381901741,0
3.088248583,7.008575592,15.9120607,-1.438508606,1.842929959,1.896335125,-5.884390831,0
3.098200583,8.829838257,14.54435486,-1.4837146,2.033575296,1.842360377,-6.319845676,0
3.108152583,10.43749512,13.21227493,-1.112935638,2.170575857,1.75659287,-6.66044569,0
3.118104583,12.10832062,12.02823715,-1.08703949,2.129801512,1.698592424,-7.011532784,0
3.128057583,14.59599747,10.79360458,-1.772763519,1.877821326,1.69176352,-7.43698597,0
3.138009583,17.24878098,9.281000061,-2.862796783,1.483424783,1.686130404,-7.866845608,0
3.147961583,19.11345337,7.374714203,-3.55121521,1.051330209,1.691819906,-8.140407562,0
3.157914583,19.66595444,5.525010681,-3.403322754,0.6998089552,1.711679697,-8.225698471,0
3.167866583,19.78076569,4.283193054,-2.526146851,0.4972403347,1.742134452,-8.133458138,0
3.177818583,19.93763947,3.201991425,-1.238973541,0.4857610464,1.75589323,-7.902851105,0
3.187770583,20.15378998,2.162103882,0.1815724182,0.7974584103,1.768576741,-7.615115166,0
3.197723583,20.531754,0.9524693298,1.966311035,1.532124519,1.725518227,-7.286970615,0
3.207675583,20.39598633,-0.9050180054,3.938010864,2.519629717,1.529337287,-6.906987667,0
3.217627583,19.01855072,-3.398981781,4.872367859,3.448964119,1.19498384,-6.472352028,0
3.227579583,16.00696335,-5.680237885,4.166735229,3.889557362,0.6053214669,-5.78775692,0
3.237532583,12.12927704,-6.325096893,2.219584351,3.701826334,-0.1542072296,-4.680824757,0
3.247484583,9.0283255,-5.376818848,0.07125183105,3.004052639,-0.6484906077,-3.467890501,0
3.257436583,8.009394379,-4.564009094,-2.080673218,1.95694232,-0.7236875892,-2.484322548,0
3.267388583,8.655750275,-4.50128952,-3.941453705,0.7108851671,-0.5218951106,-1.736339569,0
3.277341583,8.872649231,-4.846172333,-4.855602722,-0.4723234773,-0.2671533823,-1.112537026,0
3.287293583,7.1889505,-5.829627228,-4.712051239,-1.364263058,-0.234308064,-0.3715018034,0
3.297245583,3.461401978,-6.865772552,-3.46694046,-1.757401824,-0.5404224992,0.6810467839,0
3.307198583,-1.156644745,-7.44057724,-1.243164825,-1.564181685,-1.089115381,2.03177619,0
3.317150583,-4.897066498,-7.84428772,1.64627655,-0.8824598193,-1.66184175,3.559576273,0
3.327102583,-6.498436432,-8.262817383,4.158352661,-0.0394965671,-1.905680537,5.092954636,0
3.337054583,-5.473218384,-8.748257904,4.785997467,0.5717796087,-1.727988839,6.460478783,0
3.347007583,-2.770887909,-8.661438446,3.35467392,0.7758637667,-1.397841811,7.488876343,0
3.356959583,1.21217926,-7.979456635,0.9857002258,0.6681357026,-1.121724725,8.165785789,0
3.366911583,5.411396942,-7.34223175,-1.283730469,0.3172895312,-0.9642928839,8.613089561,0
3.376863583,8.749754791,-6.502478027,-3.215463409,-0.2877111733,-0.9287654757,8.984723091,0
3.386816583,11.09432922,-5.1027388,-4.954846344,-1.120008111,-0.9966102242,9.223145485,0
3.396768583,13.28083237,-2.925366669,-6.309379578,-1.992863178,-1.160919905,9.226950645,0
3.406720583,15.89020615,0.2023791504,-6.602170715,-2.674832344,-1.399954796,8.943762779,0
3.416672583,18.45167953,3.739822998,-5.25841507,-2.808658838,-1.518143177,8.368300438,0
3.426625583,20.54926758,7.417525177,-1.818568268,-2.314860344,-1.426611423,7.528053761,0
3.436577583,21.199216,11.91941345,2.630928955,-1.293390751,-1.313177466,6.633327961,0
3.446529583,19.40145447,15.63214279,6.59812912,0.0429539755,-1.328565955,5.76788044,0
3.456482583,16.83354446,18.05470505,8.874146118,1.091604233,-1.334332228,5.051456451,0
3.466434583,13.13383804,19.44441513,7.604785767,1.318714976,-1.156815171,4.512689114,0
3.476386583,9.562414856,19.3837912,3.399430847,0.9280425906,-0.7174987793,4.215169907,0
3.486338583,6.365363159,20.72395432,-0.3891906738,0.1713647544,-0.4053974748,3.895092249,0
3.496291583,4.959337006,22.47621048,-2.42555603,-0.5549336076,-0.2734562159,3.33176446,0
3.506243583,5.132377167,23.88642792,-2.808759155,-1.177701354,-0.2474808246,2.610318899,0
3.516195583,5.005740509,24.5514949,-1.95987442,-1.627470136,-0.1195910424,2.099966288,0
3.526147583,2.98135025,24.31483704,-0.7147636414,-1.640258074,0.006132422015,1.864604473,0
3.536100583,0.5881269836,25.00235733,2.242486725,-1.179567456,0.1903113127,1.611074448,0
3.546052583,0.3113525391,26.88678864,6.014642487,-0.4423352778,0.3828795552,1.172314167,0
3.556004583,1.674717407,30.72405899,8.523724823,0.1198998392,0.7132892013,0.5849478245,0
3.565956583,3.720363464,35.47008957,8.687334595,0.3307241201,1.172217488,-0.2679056227,0
3.575909583,6.971452789,39.55868729,6.839876404,0.2232937813,1.486425281,-1.522078156,0
3.585861792,11.13324829,40.73838409,4.175417175,-0.1519808173,1.554781914,-2.821352243,0
3.595813792,13.17515213,38.85754532,0.9490264893,-0.6403960586,1.557779312,-3.73762536,0
3.605765792,11.46720383,36.17018372,-0.8402027893,-0.9045313001,1.597037673,-4.190328598,0
3.615718792,9.474547577,33.65601196,0.09804611206,-0.8719459772,1.73138237,-4.458984852,0
3.625670792,10.01193008,31.57818283,1.99969162,-0.6744574904,1.961888433,-4.862028122,0
3.635622792,12.81829422,29.3211763,2.882106628,-0.3969470561,2.20708251,-5.373991489,0
3.645574792,15.47152679,26.79158661,2.852168884,-0.0566553399,2.378691673,-5.842877388,0
3.655527792,16.69538177,23.85574173,2.46417572,0.3248922825,2.479631662,-6.245699406,0
3.665479792,17.21315506,20.31575317,1.85105072,0.7034134269,2.534003019,-6.539369583,0
3.675431792,17.17498444,16.43192963,1.049467621,1.061777353,2.535831213,-6.702310085,0
3.685384792,16.91377762,12.55334518,0.08622070312,1.438356042,2.487648726,-6.760316372,0
3.695336792,16.72352325,8.824150085,-0.8533753967,1.834685802,2.34557271,-6.736056328,0
3.705288792,16.37070694,5.153183899,-1.617536316,2.180721283,2.120917082,-6.652994156,0
3.715240792,15.93451401,1.388512573,-2.442470856,2.486990452,1.930172324,-6.523539543,0
3.725193792,15.37273224,-2.010319519,-3.211122437,2.741428137,1.729255915,-6.300307274,0
3.735145792,14.63820969,-4.815635834,-3.676953735,2.928597689,1.46430552,-5.963252068,0
3.745097792,14.17237839,-6.776707764,-3.970493317,2.973366737,1.185586929,-5.561131477,0
